,unit_name,major_award_count,trr_count,unsustained_count,white,black,other,black_dominant_district,non_black_dominant_district,female,male,misconduct_rate_higher_than_11,misconduct_rate_level
7301,23,0,0,0,1,0,0,0,1,0,1,0,high
7302,16,2,0,0,1,0,0,0,1,0,1,0,low
7303,7,0,0,0,0,0,1,0,1,0,1,0,low
7304,12,0,7,0,1,0,0,0,1,0,1,0,low
7305,10,0,1,0,0,0,1,0,1,0,1,0,medium
7306,24,1,8,0,1,0,0,0,1,1,0,0,low
7307,17,1,0,0,0,0,1,0,1,0,1,0,low
7308,15,0,1,0,0,0,1,0,1,0,1,0,low
7309,9,0,12,0,1,0,0,1,0,0,1,0,medium
7310,1,0,3,0,1,0,0,0,1,1,0,0,low
7311,3,0,7,0,0,0,1,0,1,0,1,0,low
7312,19,0,11,0,0,0,1,0,1,0,1,0,low
7313,14,0,2,0,0,0,1,1,0,0,1,0,medium
7314,17,1,3,0,0,0,1,0,1,1,0,0,low
7315,15,1,9,0,1,0,0,0,1,0,1,0,low
7316,10,1,1,0,0,0,1,0,1,0,1,0,medium
7317,19,0,11,0,0,0,1,0,1,0,1,0,low
7318,7,0,3,0,0,1,0,0,1,1,0,0,low
7319,1,0,2,0,0,1,0,0,1,1,0,0,low
7320,25,0,2,0,1,0,0,0,1,0,1,0,low
7321,3,0,0,0,0,1,0,0,1,1,0,0,low
7322,7,0,2,0,0,1,0,0,1,0,1,0,low
7323,5,0,0,0,0,1,0,0,1,1,0,0,low
7324,6,0,0,0,1,0,0,0,1,0,1,0,low
7325,6,0,0,0,1,0,0,0,1,0,1,0,low
7326,19,0,0,0,1,0,0,0,1,0,1,0,low
7327,7,0,0,0,1,0,0,0,1,0,1,0,low
7328,11,0,0,0,0,0,1,1,0,0,1,0,medium
7329,1,0,0,0,0,0,1,0,1,1,0,0,low
7330,7,0,0,0,0,1,0,0,1,0,1,0,low
7331,7,0,0,0,0,1,0,0,1,0,1,0,low
7332,18,0,0,0,0,1,0,0,1,0,1,0,low
7333,25,0,0,0,1,0,0,0,1,0,1,0,low
7334,23,0,0,0,1,0,0,0,1,0,1,0,high
7335,6,0,0,0,1,0,0,0,1,0,1,0,low
7336,24,0,0,0,1,0,0,0,1,0,1,0,low
7337,15,0,0,0,0,0,1,0,1,0,1,0,low
7338,25,0,0,0,1,0,0,0,1,0,1,0,low
7339,23,0,0,0,0,0,1,0,1,0,1,0,high
7340,4,1,0,0,1,0,0,0,1,0,1,0,low
7341,4,1,0,0,1,0,0,0,1,0,1,0,low
7342,10,0,0,0,0,0,1,0,1,0,1,0,medium
7343,3,0,0,0,0,1,0,0,1,0,1,0,low
7344,4,1,0,0,1,0,0,0,1,0,1,0,low
7345,9,0,0,0,1,0,0,1,0,0,1,0,medium
7346,23,0,0,0,1,0,0,0,1,0,1,0,high
7347,13,0,0,0,0,1,0,0,1,0,1,0,high
7348,24,0,0,0,1,0,0,0,1,0,1,0,low
7349,4,1,0,0,1,0,0,0,1,0,1,0,low
7350,6,0,0,0,0,1,0,0,1,0,1,0,low
7351,23,0,0,0,1,0,0,0,1,0,1,0,high
7352,18,0,0,0,1,0,0,0,1,0,1,0,low
7353,4,1,0,0,1,0,0,0,1,0,1,0,low
7354,18,0,0,0,1,0,0,0,1,0,1,0,low
7355,18,0,0,0,0,1,0,0,1,0,1,0,low
7356,23,0,0,0,1,0,0,0,1,0,1,0,high
7357,10,1,0,0,1,0,0,0,1,0,1,0,medium
7358,23,0,0,0,1,0,0,0,1,0,1,0,high
7359,17,1,0,0,1,0,0,0,1,0,1,0,low
7360,24,0,0,0,1,0,0,0,1,0,1,0,low
7361,3,0,7,0,1,0,0,0,1,0,1,0,low
7362,3,0,2,0,0,0,1,0,1,0,1,0,low
7363,19,0,0,0,0,0,1,0,1,0,1,0,low
7364,19,0,0,0,1,0,0,0,1,0,1,0,low
7365,14,0,0,0,1,0,0,1,0,0,1,0,medium
7366,10,1,0,0,0,0,1,0,1,0,1,0,medium
7367,10,1,0,0,0,0,1,0,1,1,0,0,medium
7368,7,0,0,0,0,0,1,0,1,1,0,0,low
7369,25,0,0,0,0,0,1,0,1,0,1,0,low
7370,10,1,1,0,1,0,0,0,1,0,1,0,medium
7371,10,1,0,0,0,0,1,0,1,0,1,0,medium
7372,10,1,0,0,1,0,0,0,1,0,1,0,medium
7373,6,0,0,0,0,0,1,0,1,0,1,0,low
7374,5,0,2,0,0,0,1,0,1,0,1,0,low
7375,16,0,2,0,1,0,0,0,1,0,1,0,low
7376,4,0,1,0,0,0,1,0,1,0,1,0,low
7377,3,0,1,0,0,1,0,0,1,0,1,0,low
7378,25,0,1,0,1,0,0,0,1,1,0,0,low
7379,3,0,0,0,1,0,0,0,1,0,1,0,low
7380,22,0,0,0,1,0,0,0,1,0,1,0,low
7381,24,0,2,0,0,0,1,0,1,0,1,0,low
7382,8,0,0,0,1,0,0,1,0,0,1,0,medium
7383,17,0,0,0,1,0,0,0,1,0,1,0,low
7384,25,0,0,0,0,0,1,0,1,0,1,0,low
7385,13,0,0,0,1,0,0,0,1,0,1,0,high
7386,18,0,0,0,1,0,0,0,1,0,1,0,low
7387,3,0,0,0,0,0,1,0,1,1,0,0,low
7388,3,0,0,0,0,1,0,0,1,0,1,0,low
7389,13,0,0,0,1,0,0,0,1,0,1,0,high
7390,22,0,0,0,1,0,0,0,1,1,0,0,low
7391,13,0,0,0,1,0,0,0,1,0,1,0,high
7392,23,0,0,0,1,0,0,0,1,0,1,0,high
7393,18,0,0,0,1,0,0,0,1,0,1,0,low
7394,18,0,0,0,1,0,0,0,1,0,1,0,low
7395,7,0,0,0,1,0,0,0,1,0,1,0,low
7396,7,0,0,0,0,1,0,0,1,0,1,0,low
7397,7,0,0,0,0,1,0,0,1,0,1,0,low
7398,17,0,0,0,1,0,0,0,1,0,1,0,low
7399,9,0,0,0,1,0,0,1,0,0,1,0,medium
7400,22,0,0,0,0,1,0,0,1,1,0,0,low
7401,25,0,0,0,0,0,1,0,1,0,1,0,low
7402,2,0,0,0,0,1,0,0,1,0,1,0,low
7403,2,0,0,0,0,1,0,0,1,0,1,0,low
7404,18,0,0,0,1,0,0,0,1,0,1,0,low
7405,4,0,0,0,1,0,0,0,1,0,1,0,low
7406,10,0,0,0,0,0,1,0,1,0,1,0,medium
7407,11,0,0,0,0,0,1,1,0,1,0,0,medium
7408,15,0,0,0,1,0,0,0,1,0,1,0,low
7409,2,0,0,0,0,1,0,0,1,0,1,0,low
7410,22,0,0,0,1,0,0,0,1,0,1,0,low
7411,4,1,0,0,1,0,0,0,1,0,1,0,low
7412,23,0,0,0,1,0,0,0,1,0,1,0,high
7413,5,0,0,0,1,0,0,0,1,0,1,0,low
7414,25,0,0,0,1,0,0,0,1,1,0,0,low
7415,25,0,0,0,1,0,0,0,1,0,1,0,low
7416,7,0,0,0,1,0,0,0,1,0,1,0,low
7417,16,0,0,0,1,0,0,0,1,0,1,0,low
7418,9,0,0,0,1,0,0,1,0,0,1,0,medium
7419,22,0,0,0,1,0,0,0,1,0,1,0,low
7420,17,0,0,0,1,0,0,0,1,0,1,0,low
7421,11,0,0,0,1,0,0,1,0,0,1,0,medium
7422,4,1,0,0,0,1,0,0,1,1,0,0,low
7423,5,0,0,0,0,1,0,0,1,1,0,0,low
7424,13,0,0,0,1,0,0,0,1,0,1,0,high
7425,20,0,0,0,1,0,0,0,1,0,1,0,high
7426,3,0,0,0,0,1,0,0,1,1,0,0,low
7427,3,0,0,0,1,0,0,0,1,0,1,0,low
7428,7,0,1,0,0,0,1,0,1,0,1,0,low
7429,6,0,0,0,0,1,0,0,1,1,0,0,low
7430,15,0,0,0,1,0,0,0,1,0,1,0,low
7431,8,0,0,0,1,0,0,1,0,1,0,0,medium
7432,10,1,1,0,0,0,1,0,1,0,1,0,medium
7433,24,0,1,0,1,0,0,0,1,0,1,0,low
7434,4,0,1,0,1,0,0,0,1,0,1,0,low
7435,11,0,0,0,1,0,0,1,0,0,1,0,medium
7436,7,0,0,0,1,0,0,0,1,0,1,0,low
7437,11,0,0,0,1,0,0,1,0,0,1,0,medium
7438,24,0,0,0,0,0,1,0,1,0,1,0,low
7439,6,0,0,0,0,1,0,0,1,0,1,0,low
7440,14,0,0,0,1,0,0,1,0,0,1,0,medium
7441,24,0,0,0,1,0,0,0,1,0,1,0,low
7442,17,0,0,0,0,0,1,0,1,0,1,0,low
7443,7,0,0,0,1,0,0,0,1,0,1,0,low
7444,9,0,0,0,1,0,0,1,0,0,1,0,medium
7445,7,0,0,0,0,1,0,0,1,0,1,0,low
7446,25,0,0,0,0,0,1,0,1,0,1,0,low
7447,6,0,0,0,1,0,0,0,1,0,1,0,low
7448,25,0,0,0,0,0,1,0,1,1,0,0,low
7449,19,0,0,0,0,0,1,0,1,1,0,0,low
7450,16,0,0,0,1,0,0,0,1,0,1,0,low
7451,12,0,0,0,1,0,0,0,1,0,1,0,low
7452,8,0,0,0,1,0,0,1,0,0,1,0,medium
7453,3,0,0,0,1,0,0,0,1,1,0,0,low
7454,15,0,0,0,1,0,0,0,1,0,1,0,low
7455,12,0,0,0,0,1,0,0,1,0,1,0,low
7456,7,0,0,0,0,0,1,0,1,0,1,0,low
7457,11,0,2,0,0,0,1,1,0,0,1,0,medium
7458,16,0,0,0,1,0,0,0,1,0,1,0,low
7459,18,0,0,0,1,0,0,0,1,0,1,0,low
7460,16,0,0,0,1,0,0,0,1,0,1,0,low
7461,19,0,0,0,1,0,0,0,1,0,1,0,low
7462,7,0,0,0,0,1,0,0,1,0,1,0,low
7463,7,0,0,0,0,1,0,0,1,0,1,0,low
7464,15,0,0,0,0,0,1,0,1,0,1,0,low
7465,15,0,0,0,1,0,0,0,1,0,1,0,low
7466,20,0,0,0,1,0,0,0,1,0,1,0,high
7467,7,0,4,0,0,0,1,0,1,0,1,0,low
7468,22,0,0,0,1,0,0,0,1,0,1,0,low
7469,25,0,2,0,0,0,1,0,1,1,0,0,low
7470,18,0,3,0,0,0,1,0,1,0,1,0,low
7471,8,0,1,0,0,0,1,1,0,1,0,0,medium
7472,23,0,0,0,0,1,0,0,1,0,1,0,high
7473,6,0,1,0,0,0,1,0,1,0,1,0,low
7474,10,1,0,0,0,0,1,0,1,1,0,0,medium
7475,4,1,0,0,1,0,0,0,1,0,1,0,low
7476,16,0,0,0,0,0,1,0,1,1,0,0,low
7477,14,0,0,0,0,0,1,1,0,0,1,0,medium
7478,1,0,0,0,0,1,0,0,1,1,0,0,low
7479,19,0,0,0,1,0,0,0,1,1,0,0,low
7480,9,0,0,0,1,0,0,1,0,1,0,0,medium
7481,7,0,0,0,0,1,0,0,1,0,1,0,low
7482,11,0,2,0,0,0,1,1,0,0,1,0,medium
7483,20,0,0,0,0,0,1,0,1,0,1,0,high
7484,17,0,0,0,1,0,0,0,1,0,1,0,low
7485,7,0,0,0,0,1,0,0,1,1,0,0,low
7486,9,0,3,0,0,0,1,1,0,0,1,0,medium
7487,9,0,3,0,1,0,0,1,0,1,0,0,medium
7488,7,0,3,0,1,0,0,0,1,0,1,0,low
7489,4,1,0,0,0,1,0,0,1,0,1,0,low
7490,25,0,0,0,1,0,0,0,1,0,1,0,low
7491,4,1,0,0,0,1,0,0,1,0,1,0,low
7492,9,0,0,0,1,0,0,1,0,0,1,0,medium
7493,7,0,0,0,1,0,0,0,1,0,1,0,low
7494,13,0,0,0,1,0,0,0,1,0,1,0,high
7495,7,0,3,0,1,0,0,0,1,0,1,0,low
7496,16,0,0,0,1,0,0,0,1,0,1,0,low
7497,18,0,0,0,1,0,0,0,1,0,1,0,low
7498,18,0,0,0,1,0,0,0,1,0,1,0,low
7499,5,0,0,0,1,0,0,0,1,0,1,0,low
7500,11,0,3,0,1,0,0,1,0,1,0,0,medium
7501,4,1,0,0,0,1,0,0,1,0,1,0,low
7502,7,0,0,0,0,0,1,0,1,0,1,0,low
7503,22,0,0,0,1,0,0,0,1,1,0,0,low
7504,24,0,0,0,1,0,0,0,1,0,1,0,low
7505,9,0,0,0,1,0,0,1,0,0,1,0,medium
7506,14,0,2,0,0,0,1,1,0,0,1,0,medium
7507,19,0,0,0,1,0,0,0,1,1,0,0,low
7508,7,0,0,0,0,1,0,0,1,0,1,0,low
7509,16,0,0,0,1,0,0,0,1,0,1,0,low
7510,17,0,0,0,1,0,0,0,1,0,1,0,low
7511,4,1,0,0,0,1,0,0,1,0,1,0,low
7512,22,0,0,0,1,0,0,0,1,0,1,0,low
7513,9,0,0,0,1,0,0,1,0,0,1,0,medium
7514,7,0,0,0,1,0,0,0,1,0,1,0,low
7515,10,1,4,0,1,0,0,0,1,0,1,0,medium
7516,18,0,1,0,1,0,0,0,1,0,1,0,low
7517,4,1,0,0,0,0,1,0,1,0,1,0,low
7518,24,0,0,0,1,0,0,0,1,0,1,0,low
7519,6,0,0,0,0,1,0,0,1,0,1,0,low
7520,20,0,0,0,1,0,0,0,1,0,1,0,high
7521,3,0,0,0,0,1,0,0,1,0,1,0,low
7522,10,1,2,0,1,0,0,0,1,0,1,0,medium
7523,22,0,1,0,0,1,0,0,1,1,0,0,low
7524,4,1,0,0,0,1,0,0,1,0,1,0,low
7525,18,0,0,0,1,0,0,0,1,0,1,0,low
7526,7,0,0,0,1,0,0,0,1,0,1,0,low
7527,19,0,0,0,1,0,0,0,1,0,1,0,low
7528,4,1,0,0,0,1,0,0,1,1,0,0,low
7529,7,0,0,0,1,0,0,0,1,1,0,0,low
7530,18,0,0,0,0,0,1,0,1,0,1,0,low
7531,7,0,0,0,0,1,0,0,1,0,1,0,low
7532,9,0,0,0,1,0,0,1,0,0,1,0,medium
7533,7,0,0,0,0,1,0,0,1,0,1,0,low
7534,7,0,0,0,1,0,0,0,1,0,1,0,low
7535,10,1,0,0,0,0,1,0,1,0,1,0,medium
7536,4,0,3,0,1,0,0,0,1,1,0,0,low
7537,7,0,0,0,1,0,0,0,1,1,0,0,low
7538,3,0,0,0,0,1,0,0,1,0,1,0,low
7539,4,0,10,0,0,0,1,0,1,0,1,0,low
7540,15,0,0,0,0,1,0,0,1,0,1,0,low
7541,18,0,0,0,1,0,0,0,1,0,1,0,low
7542,7,0,0,0,1,0,0,0,1,0,1,0,low
7543,4,1,0,0,1,0,0,0,1,0,1,0,low
7544,4,1,0,0,1,0,0,0,1,0,1,0,low
7545,18,0,0,0,1,0,0,0,1,0,1,0,low
7546,23,0,0,0,1,0,0,0,1,0,1,0,high
7547,18,0,0,0,1,0,0,0,1,0,1,0,low
7548,24,0,0,0,1,0,0,0,1,0,1,0,low
7549,7,0,0,0,0,0,1,0,1,0,1,0,low
7550,7,0,0,0,1,0,0,0,1,0,1,0,low
7551,5,0,0,0,1,0,0,0,1,0,1,0,low
7552,9,0,0,0,1,0,0,1,0,0,1,0,medium
7553,10,1,0,0,1,0,0,0,1,0,1,0,medium
7554,16,0,0,0,1,0,0,0,1,0,1,0,low
7555,9,0,0,0,1,0,0,1,0,0,1,0,medium
7556,13,0,0,0,1,0,0,0,1,0,1,0,high
7557,18,0,0,0,1,0,0,0,1,0,1,0,low
7558,14,0,0,0,1,0,0,1,0,0,1,0,medium
7559,17,0,0,0,1,0,0,0,1,0,1,0,low
7560,18,0,0,0,1,0,0,0,1,0,1,0,low
7561,22,0,0,0,1,0,0,0,1,0,1,0,low
7562,7,0,0,0,1,0,0,0,1,0,1,0,low
7563,3,0,0,0,1,0,0,0,1,0,1,0,low
7564,9,0,0,0,1,0,0,1,0,0,1,0,medium
7565,4,1,0,0,0,1,0,0,1,0,1,0,low
7566,10,1,0,0,1,0,0,0,1,0,1,0,medium
7567,10,1,0,0,1,0,0,0,1,0,1,0,medium
7568,9,0,0,0,1,0,0,1,0,0,1,0,medium
7569,9,0,0,0,0,1,0,1,0,0,1,0,medium
7570,22,0,0,0,1,0,0,0,1,0,1,0,low
7571,20,0,0,0,1,0,0,0,1,0,1,0,high
7572,3,0,0,0,0,1,0,0,1,0,1,0,low
7573,22,0,0,0,1,0,0,0,1,0,1,0,low
7574,24,0,0,0,1,0,0,0,1,0,1,0,low
7575,7,0,0,0,1,0,0,0,1,0,1,0,low
7576,25,0,0,0,1,0,0,0,1,0,1,0,low
7577,16,0,0,0,1,0,0,0,1,0,1,0,low
7578,15,0,0,0,1,0,0,0,1,0,1,0,low
7579,24,0,0,0,1,0,0,0,1,0,1,0,low
7580,6,0,0,0,0,1,0,0,1,0,1,0,low
7581,10,1,0,0,1,0,0,0,1,0,1,0,medium
7582,10,1,0,0,1,0,0,0,1,0,1,0,medium
7583,22,0,0,0,1,0,0,0,1,0,1,0,low
7584,23,0,0,0,1,0,0,0,1,0,1,0,high
7585,18,0,0,0,1,0,0,0,1,0,1,0,low
7586,18,0,0,0,1,0,0,0,1,0,1,0,low
7587,9,0,0,0,1,0,0,1,0,0,1,0,medium
7588,2,0,0,0,0,1,0,0,1,0,1,0,low
7589,7,0,0,0,0,1,0,0,1,0,1,0,low
7590,9,0,0,0,1,0,0,1,0,0,1,0,medium
7591,18,0,0,0,1,0,0,0,1,0,1,0,low
7592,16,0,0,0,1,0,0,0,1,0,1,0,low
7593,6,0,0,0,1,0,0,0,1,0,1,0,low
7594,16,0,0,0,1,0,0,0,1,0,1,0,low
7595,25,0,0,0,1,0,0,0,1,0,1,0,low
7596,18,0,0,0,1,0,0,0,1,0,1,0,low
7597,7,0,0,0,0,0,1,0,1,1,0,0,low
7598,23,0,0,0,1,0,0,0,1,0,1,0,high
7599,10,1,0,0,0,0,1,0,1,0,1,0,medium
7600,22,0,0,0,1,0,0,0,1,0,1,0,low
7601,24,0,0,0,1,0,0,0,1,0,1,0,low
7602,8,0,0,0,1,0,0,1,0,0,1,0,medium
7603,14,0,0,0,1,0,0,1,0,1,0,0,medium
7604,10,1,2,0,0,0,1,0,1,0,1,0,medium
7605,3,0,1,0,0,1,0,0,1,1,0,0,low
7606,19,0,3,0,1,0,0,0,1,1,0,0,low
7607,19,0,2,0,1,0,0,0,1,1,0,0,low
7608,3,0,4,0,0,1,0,0,1,0,1,0,low
7609,25,0,1,0,1,0,0,0,1,0,1,0,low
7610,5,0,1,0,1,0,0,0,1,0,1,0,low
7611,3,0,0,0,0,1,0,0,1,1,0,0,low
7612,6,0,0,0,1,0,0,0,1,1,0,0,low
7613,3,0,0,0,0,0,1,0,1,0,1,0,low
7614,7,0,0,0,1,0,0,0,1,0,1,0,low
7615,25,0,1,0,0,0,1,0,1,1,0,0,low
7616,15,1,0,0,1,0,0,0,1,0,1,0,low
7617,1,0,0,0,0,0,1,0,1,0,1,0,low
7618,11,0,0,0,1,0,0,1,0,1,0,0,medium
7619,17,0,0,0,0,1,0,0,1,0,1,0,low
7620,22,0,0,0,1,0,0,0,1,0,1,0,low
7621,18,0,0,13,0,1,0,0,1,0,1,0,low
7622,1,0,0,1,1,0,0,0,1,0,1,0,low
7623,1,0,0,9,0,1,0,0,1,0,1,0,low
7624,3,0,0,0,0,1,0,0,1,1,0,0,low
7625,14,0,0,0,0,0,1,1,0,1,0,0,medium
7626,1,0,0,1,1,0,0,0,1,0,1,0,low
7627,17,0,0,2,1,0,0,0,1,1,0,0,low
7628,1,0,0,1,1,0,0,0,1,0,1,0,low
7629,1,0,0,1,1,0,0,0,1,0,1,0,low
7630,1,0,0,2,0,1,0,0,1,0,1,0,low
7631,15,1,0,1,1,0,0,0,1,0,1,0,low
7632,1,0,0,2,1,0,0,0,1,0,1,0,low
7633,1,0,0,4,1,0,0,0,1,0,1,0,low
7634,1,0,0,1,1,0,0,0,1,0,1,0,low
7635,1,0,0,1,1,0,0,0,1,1,0,0,low
7636,18,0,0,4,0,1,0,0,1,0,1,0,low
7637,1,0,0,4,0,1,0,0,1,1,0,0,low
7638,1,0,0,5,1,0,0,0,1,1,0,0,low
7639,1,0,0,7,0,1,0,0,1,0,1,0,low
7640,13,0,0,1,0,0,1,0,1,0,1,0,high
7641,1,1,0,1,0,1,0,0,1,1,0,0,low
7642,1,0,0,4,1,0,0,0,1,0,1,0,low
7643,7,0,0,3,0,1,0,0,1,1,0,0,low
7644,3,0,0,12,0,1,0,0,1,1,0,0,low
7645,1,0,0,0,1,0,0,0,1,0,1,0,low
7646,1,0,0,0,1,0,0,0,1,0,1,0,low
7647,1,0,0,0,1,0,0,0,1,0,1,0,low
7648,12,0,0,0,1,0,0,0,1,0,1,0,low
7649,5,0,0,0,0,1,0,0,1,1,0,0,low
7650,1,0,0,0,1,0,0,0,1,0,1,0,low
7651,1,0,0,0,0,1,0,0,1,0,1,0,low
7652,1,0,0,0,1,0,0,0,1,0,1,0,low
7653,1,0,0,0,1,0,0,0,1,0,1,0,low
7654,1,0,0,0,1,0,0,0,1,0,1,0,low
7655,1,0,0,0,1,0,0,0,1,0,1,0,low
7656,1,0,0,0,1,0,0,0,1,0,1,0,low
7657,1,0,0,0,1,0,0,0,1,0,1,0,low
7658,1,0,0,0,1,0,0,0,1,0,1,0,low
7659,1,0,0,0,0,1,0,0,1,0,1,0,low
7660,1,0,0,0,1,0,0,0,1,0,1,0,low
7661,1,0,0,0,1,0,0,0,1,0,1,0,low
7662,1,0,0,0,1,0,0,0,1,0,1,0,low
7663,1,0,0,0,0,1,0,0,1,0,1,0,low
7664,1,0,0,0,1,0,0,0,1,0,1,0,low
7665,1,0,0,0,1,0,0,0,1,0,1,0,low
7666,10,1,0,10,1,0,0,0,1,0,1,0,medium
7667,7,0,0,0,1,0,0,0,1,0,1,0,low
7668,3,0,0,0,0,1,0,0,1,0,1,0,low
7669,15,0,0,0,1,0,0,0,1,0,1,0,low
7670,10,1,0,2,1,0,0,0,1,0,1,0,medium
7671,10,1,0,10,0,0,1,0,1,0,1,0,medium
7672,10,1,0,1,1,0,0,0,1,0,1,0,medium
7673,10,1,0,2,1,0,0,0,1,0,1,0,medium
7674,10,1,0,2,0,0,1,0,1,1,0,0,medium
7675,10,1,0,2,0,0,1,0,1,0,1,0,medium
7676,11,1,17,1,1,0,0,1,0,0,1,0,medium
7677,12,1,1,0,0,0,1,0,1,0,1,0,low
7678,10,1,1,0,1,0,0,0,1,0,1,0,medium
7679,10,1,0,0,1,0,0,0,1,0,1,0,medium
7680,10,1,0,0,0,0,1,0,1,1,0,0,medium
7681,10,1,0,0,1,0,0,0,1,0,1,0,medium
7682,10,1,1,0,0,0,1,0,1,0,1,0,medium
7683,10,1,0,0,1,0,0,0,1,0,1,0,medium
7684,10,1,0,0,0,0,1,0,1,1,0,0,medium
7685,16,1,0,0,1,0,0,0,1,0,1,0,low
7686,10,1,0,0,1,0,0,0,1,0,1,0,medium
7687,10,1,0,0,1,0,0,0,1,0,1,0,medium
7688,10,1,1,0,1,0,0,0,1,0,1,0,medium
7689,10,1,2,0,0,0,1,0,1,0,1,0,medium
7690,10,1,0,0,1,0,0,0,1,0,1,0,medium
7691,10,1,0,0,1,0,0,0,1,0,1,0,medium
7692,10,1,0,0,0,0,1,0,1,1,0,0,medium
7693,10,1,0,0,1,0,0,0,1,0,1,0,medium
7694,10,1,0,0,1,0,0,0,1,0,1,0,medium
7695,10,1,1,0,0,0,1,0,1,0,1,0,medium
7696,10,1,1,0,0,0,1,0,1,0,1,0,medium
7697,10,1,0,0,0,1,0,0,1,0,1,0,medium
7698,10,1,0,0,0,0,1,0,1,1,0,0,medium
7699,11,0,12,5,0,1,0,1,0,0,1,0,medium
7700,12,0,1,4,0,0,1,0,1,0,1,0,low
7701,12,0,1,3,0,0,1,0,1,0,1,0,low
7702,9,0,2,0,1,0,0,1,0,0,1,0,medium
7703,18,0,1,17,0,1,0,0,1,0,1,0,low
7704,15,0,9,32,1,0,0,0,1,0,1,0,low
7705,6,0,1,9,0,1,0,0,1,1,0,0,low
7706,19,0,3,4,1,0,0,0,1,0,1,0,low
7707,17,0,7,0,0,0,1,0,1,0,1,0,low
7708,8,0,11,8,1,0,0,1,0,0,1,0,medium
7709,15,0,2,3,0,0,1,0,1,0,1,0,low
7710,11,0,10,3,0,0,1,1,0,1,0,0,medium
7711,6,0,3,0,1,0,0,0,1,1,0,0,low
7712,15,0,11,1,1,0,0,0,1,0,1,0,low
7713,11,0,13,13,1,0,0,1,0,0,1,0,medium
7714,24,0,15,3,0,0,1,0,1,0,1,0,low
7715,11,0,4,6,0,0,1,1,0,1,0,0,medium
7716,5,0,6,0,0,1,0,0,1,0,1,0,low
7717,5,0,4,40,0,1,0,0,1,0,1,0,low
7718,17,0,6,0,1,0,0,0,1,0,1,0,low
7719,8,0,2,0,0,0,1,1,0,1,0,0,medium
7720,11,0,8,10,0,0,1,1,0,0,1,0,medium
7721,7,0,4,0,0,1,0,0,1,0,1,0,low
7722,20,0,1,0,0,0,1,0,1,0,1,0,high
7723,5,0,3,9,0,1,0,0,1,0,1,0,low
7724,12,0,1,1,0,0,1,0,1,1,0,0,low
7725,7,0,5,16,1,0,0,0,1,0,1,0,low
7726,6,0,5,1,0,1,0,0,1,1,0,0,low
7727,8,0,4,1,1,0,0,1,0,1,0,0,medium
7728,8,0,5,11,0,0,1,1,0,0,1,0,medium
7729,22,0,1,9,0,1,0,0,1,0,1,0,low
7730,19,0,8,24,0,1,0,0,1,0,1,0,low
7731,9,0,1,7,0,0,1,1,0,0,1,0,medium
7732,7,0,1,2,0,1,0,0,1,1,0,0,low
7733,18,0,2,4,1,0,0,0,1,0,1,0,low
7734,3,0,5,2,0,1,0,0,1,0,1,0,low
7735,15,0,4,2,1,0,0,0,1,0,1,0,low
7736,2,0,5,11,0,1,0,0,1,0,1,0,low
7737,12,0,2,0,1,0,0,0,1,1,0,0,low
7738,22,0,4,0,0,1,0,0,1,1,0,0,low
7739,7,0,1,0,0,0,1,0,1,0,1,0,low
7740,8,0,3,1,1,0,0,1,0,0,1,0,medium
7741,9,0,2,7,0,0,1,1,0,0,1,0,medium
7742,9,0,3,7,1,0,0,1,0,1,0,0,medium
7743,5,0,2,21,1,0,0,0,1,0,1,0,low
7744,6,0,1,8,0,1,0,0,1,0,1,0,low
7745,12,0,1,5,1,0,0,0,1,0,1,0,low
7746,12,0,6,5,0,0,1,0,1,0,1,0,low
7747,12,0,1,1,0,1,0,0,1,1,0,0,low
7748,20,0,17,6,0,1,0,0,1,0,1,0,high
7749,6,0,4,11,0,1,0,0,1,0,1,0,low
7750,22,0,22,4,0,0,1,0,1,0,1,0,low
7751,14,0,4,6,0,0,1,1,0,0,1,0,medium
7752,5,0,1,6,0,1,0,0,1,0,1,0,low
7753,16,0,6,38,1,0,0,0,1,0,1,0,low
7754,19,0,1,2,0,1,0,0,1,1,0,0,low
7755,4,0,4,11,0,1,0,0,1,1,0,0,low
7756,5,0,4,3,0,1,0,0,1,1,0,0,low
7757,3,0,11,2,0,1,0,0,1,0,1,0,low
7758,9,0,7,5,1,0,0,1,0,0,1,0,medium
7759,19,0,5,9,0,0,1,0,1,0,1,0,low
7760,5,0,1,0,0,1,0,0,1,0,1,0,low
7761,6,0,20,4,1,0,0,0,1,1,0,0,low
7762,12,0,6,11,0,0,1,0,1,0,1,0,low
7763,2,0,1,8,0,1,0,0,1,0,1,0,low
7764,22,0,4,5,0,1,0,0,1,1,0,0,low
7765,6,0,2,4,0,1,0,0,1,0,1,0,low
7766,3,0,2,18,0,1,0,0,1,0,1,0,low
7767,17,0,3,6,0,0,1,0,1,0,1,0,low
7768,1,0,1,4,1,0,0,0,1,0,1,0,low
7769,19,0,12,15,1,0,0,0,1,0,1,0,low
7770,16,0,1,5,0,1,0,0,1,0,1,0,low
7771,14,0,4,6,1,0,0,1,0,0,1,0,medium
7772,2,0,2,1,0,1,0,0,1,1,0,0,low
7773,7,0,1,1,0,1,0,0,1,1,0,0,low
7774,18,0,14,76,1,0,0,0,1,0,1,0,low
7775,2,0,5,30,0,1,0,0,1,1,0,0,low
7776,22,0,4,6,0,1,0,0,1,0,1,0,low
